"customerID","PaymentMethod","MonthlyCharges","TotalCharges","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","Churn"
"8042-RNLKO","Bank transfer (automatic)",25.45,"1699.15","Male","0","No","No","66","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","No"
"8043-PNYSD","Mailed check",19.55,"1245.6","Male","0","Yes","Yes","63","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"8044-BGWPI","Electronic check",21.15,"306.05","Male","0","Yes","Yes","12","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","No"
"8046-DNVTL","Credit card (automatic)",38.6,"2345.55","Male","0","Yes","No","62","No","No phone service","DSL","Yes","Yes","No","Yes","No","No","Two year","Yes","No"
"8048-DSDFQ","Mailed check",20.2,"20.2","Male","0","No","No","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
"8049-WJCLQ","Mailed check",60.2,"563.5","Male","0","Yes","Yes","10","Yes","No","DSL","No","No","Yes","No","Yes","No","Month-to-month","No","No"
"8050-DVOJX","Credit card (automatic)",81.35,"4060.9","Male","1","No","No","49","Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","No","No"
"8050-WYBND","Credit card (automatic)",49.45,"1031.4","Female","0","No","Yes","22","No","No phone service","DSL","No","No","Yes","No","Yes","Yes","One year","Yes","No"
"8050-XGRVL","Credit card (automatic)",54.75,"3425.35","Female","0","Yes","Yes","62","Yes","No","DSL","Yes","No","Yes","No","No","No","One year","No","No"
"8051-HJRLT","Electronic check",70.55,"70.55","Female","1","No","No","1","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"8053-WWDRO","Bank transfer (automatic)",19.5,"146.3","Female","0","Yes","No","6","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Yes"
"8058-DMYRU","Electronic check",90.05,"4931.8","Male","1","No","No","54","Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","No"
"8058-INTPH","Electronic check",79.65,"79.65","Female","0","No","No","1","Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Yes"
"8058-JMEQO","Electronic check",84.45,"762.5","Female","1","No","No","9","Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Yes"
"8059-UDZFY","Bank transfer (automatic)",105.35,"3465.05","Female","1","No","Yes","33","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","No"
"8060-HIWJJ","Credit card (automatic)",86.55,"5632.55","Male","0","No","No","64","Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","No"
"8062-YBDOE","Electronic check",69.65,"69.65","Male","1","No","No","1","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"8063-GBATB","Electronic check",85.25,"2287.25","Female","1","No","No","27","Yes","Yes","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Yes"
"8063-RJYNF","Electronic check",94.25,"1483.25","Male","0","No","No","16","Yes","No","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Yes"
"8064-RAVOH","Electronic check",49.85,"49.85","Male","0","No","Yes","1","Yes","No","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","No"
"8065-BVEPF","Bank transfer (automatic)",99.1,"6496.15","Male","1","No","No","65","Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","No"
"8065-QBYTO","Credit card (automatic)",99.65,"7181.25","Female","1","No","No","71","Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","No","One year","Yes","No"
"8065-YKXKD","Electronic check",74.75,"799.65","Female","0","No","No","10","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"8066-POXGX","Electronic check",35.1,"446.1","Female","0","No","No","13","No","No phone service","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Yes"
"8067-NIOYM","Credit card (automatic)",21.1,"490.65","Female","0","Yes","Yes","24","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","No"
"8069-RHUXK","Credit card (automatic)",35.7,"2545.7","Female","0","Yes","Yes","67","No","No phone service","DSL","Yes","No","No","Yes","No","No","Two year","No","No"
"8069-YQQAJ","Mailed check",31.1,"419.7","Male","0","No","No","14","No","No phone service","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","No"
"8070-AAWZP","Mailed check",34.25,"828.2","Male","1","Yes","No","24","No","No phone service","DSL","No","No","Yes","Yes","No","No","Month-to-month","No","No"
"8071-SBTRN","Mailed check",111.15,"7737.55","Female","0","No","No","70","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","Yes","No"
"8073-IJDCM","Mailed check",20.3,"20.3","Female","0","No","No","1","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Yes"
"8075-GXIUB","Credit card (automatic)",19.85,"183.15","Male","1","Yes","No","9","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","No"
"8076-FEZKJ","Mailed check",19.5,"225.85","Male","0","No","No","10","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","No"
"8079-XRJRS","Electronic check",89.75,"5769.6","Male","0","Yes","No","65","Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","No","One year","No","Yes"
"8080-DDEMJ","Electronic check",45.1,"45.1","Male","1","No","No","1","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Yes"
"8080-POTJR","Credit card (automatic)",79.3,"2427.1","Female","0","No","No","30","Yes","Yes","DSL","Yes","No","Yes","No","Yes","Yes","One year","Yes","No"
"8083-YTZES","Electronic check",74.35,"265.35","Male","0","No","No","4","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"8084-OIVBS","Mailed check",20,"211.95","Female","0","No","No","11","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","No"
"8085-MSNLK","Mailed check",113.95,"6891.4","Female","0","Yes","No","62","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","No"
"8086-OVPWV","Electronic check",80.2,"181.1","Male","0","No","No","2","Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Yes"
"8087-LGYHQ","Electronic check",94.05,"811.65","Male","0","No","No","9","Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","No"
"8089-UZWLX","Bank transfer (automatic)",104.05,"7413.55","Female","1","No","No","71","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Two year","No","No"
"8091-TTVAX","Credit card (automatic)",100.35,"5681.1","Male","0","Yes","No","58","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","No","No"
"8095-WANWK","Mailed check",45.25,"428.7","Female","0","No","No","10","Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","No"
"8096-LOIST","Electronic check",56.2,"1093.4","Female","0","No","No","19","Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","No"
"8097-OMULG","Credit card (automatic)",76.75,"4541.9","Male","0","Yes","Yes","59","Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","No","No"
"8097-VBQTZ","Mailed check",69.9,"3883.3","Male","0","No","No","54","Yes","No","DSL","Yes","Yes","No","Yes","Yes","No","Month-to-month","Yes","No"
"8098-LLAZX","Electronic check",95.45,"396.1","Female","1","No","No","4","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Yes"
"8098-TDCBU","Electronic check",25.25,"1108.2","Female","0","Yes","No","42","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"8099-MZPUJ","Credit card (automatic)",111.8,"5443.65","Male","0","Yes","Yes","48","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","No"
"8100-HZZLJ","Electronic check",63.95,"2737.05","Female","0","No","Yes","43","Yes","No","DSL","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","No"
"8100-PNJMH","Credit card (automatic)",88.85,"6132.7","Male","0","Yes","Yes","68","Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","No"
"8104-OSKWT","Electronic check",79.8,"1001.2","Female","0","No","No","12","Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","No"
"8106-GWQOK","Bank transfer (automatic)",60,"2193.2","Male","0","Yes","No","38","No","No phone service","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","No"
"8107-KNCIM","Electronic check",75.1,"1013.35","Male","1","Yes","No","14","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","No"
"8107-RZLNV","Bank transfer (automatic)",106.3,"7565.35","Male","0","Yes","No","72","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","No"
"8108-UXRQN","Electronic check",50.55,"565.35","Female","0","Yes","Yes","11","No","No phone service","DSL","Yes","No","No","No","Yes","Yes","Month-to-month","No","No"
"8109-YUOHE","Mailed check",56.1,"946.95","Male","0","No","No","17","Yes","No","DSL","Yes","Yes","No","No","No","No","One year","No","No"
"8111-BKVDS","Bank transfer (automatic)",40.7,"449.3","Female","0","No","No","10","No","No phone service","DSL","Yes","Yes","Yes","No","No","No","Month-to-month","No","No"
"8111-RKSPX","Bank transfer (automatic)",72.2,"305.55","Male","0","No","No","4","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"8111-SLLHI","Electronic check",105.65,"4284.8","Male","1","Yes","No","39","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Yes"
"8118-LSUEL","Electronic check",106.4,"2483.5","Male","1","No","No","23","Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Yes"
"8118-TJAFG","Electronic check",101.5,"906.85","Male","0","Yes","Yes","9","Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","No"
"8120-JDCAM","Mailed check",69.55,"284.9","Male","0","Yes","Yes","4","Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","No"
"8124-NZVGJ","Mailed check",49.25,"255.6","Female","0","No","No","6","No","No phone service","DSL","No","No","No","Yes","Yes","Yes","One year","Yes","No"
"8125-QPFJD","Bank transfer (automatic)",84.9,"6065.3","Female","0","Yes","No","72","Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","No"
"8128-YVJRG","Mailed check",79.65,"604.7","Female","0","No","No","7","Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","Yes","Yes"
"8129-GMVGI","Mailed check",20.05,"1090.1","Female","0","Yes","Yes","56","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"8132-YPVBX","Mailed check",85.95,"514.6","Female","0","No","No","6","Yes","No","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","No"
"8133-ANHHJ","Bank transfer (automatic)",103,"5166.2","Female","1","No","No","49","Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","One year","No","No"
"8138-EALND","Mailed check",19.75,"311.6","Male","0","No","No","15","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
"8143-ETQTI","Mailed check",19.65,"451.55","Female","0","Yes","Yes","23","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","No"
"8144-DGHXP","Electronic check",80.6,"4299.95","Female","0","No","No","54","Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","No"
"8146-QQKZH","Bank transfer (automatic)",81.85,"5924.4","Female","0","Yes","No","71","Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","No","No"
"8148-BPLZQ","Electronic check",49.8,"1734.2","Male","0","No","No","34","Yes","No","DSL","No","Yes","No","No","No","No","Month-to-month","Yes","No"
"8148-NLEGT","Electronic check",22.95,"1014.25","Female","0","Yes","Yes","42","Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"8148-WOCMK","Credit card (automatic)",19.6,"125","Male","0","Yes","Yes","8","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"8149-AIQCG","Credit card (automatic)",73.15,"2730.85","Male","0","No","No","39","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","No"
"8149-RSOUN","Electronic check",93.85,"93.85","Female","0","No","No","1","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Yes"
"8150-QUDFX","Mailed check",19.85,"51.6","Male","0","No","No","2","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","No"
"8152-VETUR","Credit card (automatic)",97.7,"6869.7","Female","0","Yes","No","72","Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Two year","Yes","No"
"8155-IBNHG","Credit card (automatic)",75.4,"1747.85","Female","0","Yes","No","24","Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Yes"
"8158-WPEZG","Electronic check",35.65,"425.1","Male","0","No","No","11","No","No phone service","DSL","No","Yes","No","Yes","No","No","Month-to-month","Yes","No"
"8160-HOWOX","Electronic check",66.85,"458.1","Female","0","No","No","7","Yes","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","No"
"8161-QYMTT","Electronic check",94.1,"701.3","Male","0","No","No","7","Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","No"
"8164-OCKUJ","Mailed check",20.6,"1286","Female","0","Yes","Yes","59","Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","No"
"8165-CBKXO","Credit card (automatic)",56.75,"3708.4","Male","0","Yes","Yes","66","No","No phone service","DSL","No","Yes","Yes","No","Yes","Yes","Two year","Yes","No"
"8166-ORCHU","Electronic check",93.55,"3055.5","Male","1","Yes","No","33","Yes","No","Fiber optic","Yes","Yes","No","Yes","No","Yes","One year","Yes","No"
"8166-ZZTFS","Bank transfer (automatic)",80.55,"5265.1","Female","1","Yes","No","66","Yes","Yes","DSL","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Yes"
"8167-GJLRN","Electronic check",30.4,"82.15","Male","0","No","No","3","No","No phone service","DSL","No","No","No","Yes","No","No","Month-to-month","No","No"
"8168-UQWWF","Bank transfer (automatic)",97.85,"1105.4","Female","0","No","No","11","Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Yes"
