pre_date,Brand,SKU10,DemandCustomer,Year,Quarter,Month_No,Week_No,Sales,W_Nielsen
2016-01-21,1,1,9,2016,1,1,3,208.0,1.0
2016-01-28,1,1,9,2016,1,1,4,112.0,1.0
2016-02-04,1,1,9,2016,1,2,5,0.0,1.0
2016-02-11,1,1,9,2016,1,2,6,48.0,1.0
2016-02-18,1,1,9,2016,1,2,7,16.0,1.0
2016-02-25,1,1,9,2016,1,2,8,16.0,1.0
2016-03-03,1,1,9,2016,1,3,9,208.0,1.0
2016-03-10,1,1,9,2016,1,3,10,48.0,1.0
2016-03-17,1,1,9,2016,1,3,11,0.0,1.0
2016-03-24,1,1,9,2016,1,3,12,0.0,1.0
2016-03-31,1,1,9,2016,1,3,13,0.0,1.0
2016-04-07,1,1,9,2016,2,4,14,0.0,1.0
2016-04-14,1,1,9,2016,2,4,15,0.0,1.0
2016-04-21,1,1,9,2016,2,4,16,0.0,1.0
2016-04-28,1,1,9,2016,2,4,17,0.0,1.0
2016-05-05,1,1,9,2016,2,5,18,0.0,1.0
2016-05-12,1,1,9,2016,2,5,19,0.0,1.0
2016-05-19,1,1,9,2016,2,5,20,0.0,1.0
2016-05-26,1,1,9,2016,2,5,21,0.0,1.0
2016-06-02,1,1,9,2016,2,6,22,0.0,1.0
2016-06-09,1,1,9,2016,2,6,23,0.0,1.0
2016-06-16,1,1,9,2016,2,6,24,0.0,1.0
2016-06-23,1,1,9,2016,2,6,25,0.0,1.0
2016-06-30,1,1,9,2016,2,6,26,0.0,1.0
2016-07-07,1,1,9,2016,3,7,27,0.0,1.0
2016-07-14,1,1,9,2016,3,7,28,0.0,0.923076923
2016-07-21,1,1,9,2016,3,7,29,0.0,0.846153846
2016-07-28,1,1,9,2016,3,7,30,0.0,0.7692307690000001
2016-08-04,1,1,9,2016,3,8,31,0.0,0.692307692
2016-08-11,1,1,9,2016,3,8,32,0.0,0.615384615
2016-08-18,1,1,9,2016,3,8,33,0.0,0.538461538
2016-08-25,1,1,9,2016,3,8,34,0.0,0.46153846200000004
2016-09-01,1,1,9,2016,3,9,35,0.0,0.384615385
2016-09-08,1,1,9,2016,3,9,36,0.0,0.307692308
2016-09-15,1,1,9,2016,3,9,37,0.0,0.23076923100000002
2016-09-22,1,1,9,2016,3,9,38,0.0,0.153846154
2016-09-29,1,1,9,2016,3,9,39,0.0,0.076923077
2016-10-06,1,1,9,2016,4,10,40,0.0,0.0
2016-10-13,1,1,9,2016,4,10,41,0.0,0.0
2016-10-20,1,1,9,2016,4,10,42,0.0,0.0
2016-10-27,1,1,9,2016,4,10,43,0.0,0.0
2016-11-03,1,1,9,2016,4,11,44,0.0,0.0
2016-11-10,1,1,9,2016,4,11,45,0.0,0.0
2016-11-17,1,1,9,2016,4,11,46,0.0,0.0
2016-11-24,1,1,9,2016,4,11,47,0.0,0.0
2016-12-01,1,1,9,2016,4,12,48,0.0,0.0
2016-12-08,1,1,9,2016,4,12,49,0.0,0.0
2016-12-15,1,1,9,2016,4,12,50,0.0,0.0
2016-12-22,1,1,9,2016,4,12,51,0.0,0.0
2016-12-29,1,1,9,2016,4,12,52,0.0,0.0
2017-01-05,1,1,9,2017,1,1,1,0.0,0.0
2017-01-12,1,1,9,2017,1,1,2,0.0,0.0
2017-01-19,1,1,9,2017,1,1,3,0.0,0.0
2017-01-26,1,1,9,2017,1,1,4,0.0,0.0
2017-02-02,1,1,9,2017,1,2,5,0.0,0.0
2017-02-09,1,1,9,2017,1,2,6,0.0,0.0
2017-02-16,1,1,9,2017,1,2,7,0.0,0.0
2017-02-23,1,1,9,2017,1,2,8,0.0,0.0
2017-03-02,1,1,9,2017,1,3,9,0.0,0.0
2017-03-09,1,1,9,2017,1,3,10,0.0,0.0
2017-03-16,1,1,9,2017,1,3,11,0.0,0.0
2017-03-23,1,1,9,2017,1,3,12,0.0,0.0
2017-03-30,1,1,9,2017,1,3,13,0.0,0.0
2017-04-06,1,1,9,2017,2,4,14,0.0,0.0
2017-04-13,1,1,9,2017,2,4,15,0.0,0.0
2017-04-20,1,1,9,2017,2,4,16,0.0,0.0
2017-04-27,1,1,9,2017,2,4,17,0.0,0.0
2017-05-04,1,1,9,2017,2,5,18,0.0,0.0
2017-05-11,1,1,9,2017,2,5,19,0.0,0.0
2017-05-18,1,1,9,2017,2,5,20,0.0,0.0
2017-05-25,1,1,9,2017,2,5,21,0.0,0.0
2017-06-01,1,1,9,2017,2,6,22,0.0,0.0
2017-06-08,1,1,9,2017,2,6,23,0.0,0.0
2017-06-15,1,1,9,2017,2,6,24,0.0,0.0
2017-06-22,1,1,9,2017,2,6,25,0.0,0.0
2017-06-29,1,1,9,2017,2,6,26,0.0,0.0
2017-07-06,1,1,9,2017,3,7,27,0.0,0.0
2017-07-13,1,1,9,2017,3,7,28,0.0,0.0
2017-07-20,1,1,9,2017,3,7,29,0.0,0.0
2017-07-27,1,1,9,2017,3,7,30,0.0,0.0
2017-08-03,1,1,9,2017,3,8,31,0.0,0.0
2017-08-10,1,1,9,2017,3,8,32,0.0,0.0
2017-08-17,1,1,9,2017,3,8,33,0.0,0.0
2017-08-24,1,1,9,2017,3,8,34,0.0,0.0
2017-08-31,1,1,9,2017,3,9,35,0.0,0.0
2017-09-07,1,1,9,2017,3,9,36,0.0,0.0
2017-09-14,1,1,9,2017,3,9,37,0.0,0.0
2017-09-21,1,1,9,2017,3,9,38,0.0,0.0
2017-09-28,1,1,9,2017,3,9,39,0.0,0.0
2017-10-05,1,1,9,2017,4,10,40,0.0,0.0
2017-10-12,1,1,9,2017,4,10,41,0.0,0.0
2017-10-19,1,1,9,2017,4,10,42,0.0,0.0
2017-10-26,1,1,9,2017,4,10,43,0.0,0.0
2017-11-02,1,1,9,2017,4,11,44,0.0,0.0
2017-11-09,1,1,9,2017,4,11,45,0.0,0.0
2017-11-16,1,1,9,2017,4,11,46,0.0,0.0
2017-11-23,1,1,9,2017,4,11,47,0.0,0.0
2017-11-30,1,1,9,2017,4,12,48,0.0,0.0
2017-12-07,1,1,9,2017,4,12,49,0.0,0.0
2017-12-14,1,1,9,2017,4,12,50,0.0,0.0
2017-12-21,1,1,9,2017,4,12,51,0.0,0.0
2017-12-28,1,1,9,2017,4,12,52,0.0,0.0
2018-01-04,1,1,9,2018,1,1,1,0.0,0.0
2018-01-11,1,1,9,2018,1,1,2,0.0,0.0
2018-01-18,1,1,9,2018,1,1,3,0.0,0.0
2018-01-25,1,1,9,2018,1,1,4,0.0,0.0
2018-02-01,1,1,9,2018,1,2,5,0.0,0.0
2018-02-08,1,1,9,2018,1,2,6,0.0,0.0
2018-02-15,1,1,9,2018,1,2,7,0.0,0.0
2018-02-22,1,1,9,2018,1,2,8,0.0,0.0
2018-03-01,1,1,9,2018,1,3,9,0.0,0.0
2018-03-08,1,1,9,2018,1,3,10,0.0,0.0
2018-03-15,1,1,9,2018,1,3,11,0.0,0.0
2018-03-22,1,1,9,2018,1,3,12,0.0,0.0
2018-03-29,1,1,9,2018,1,3,13,0.0,0.0
2018-04-05,1,1,9,2018,2,4,14,0.0,0.0
2018-04-12,1,1,9,2018,2,4,15,0.0,0.0
2018-04-19,1,1,9,2018,2,4,16,0.0,0.0
2018-04-26,1,1,9,2018,2,4,17,0.0,0.0
2018-05-03,1,1,9,2018,2,5,18,0.0,0.0
2018-05-10,1,1,9,2018,2,5,19,0.0,0.0
2018-05-17,1,1,9,2018,2,5,20,0.0,0.0
2018-05-24,1,1,9,2018,2,5,21,0.0,0.0
2018-05-31,1,1,9,2018,2,6,22,0.0,0.0
2018-06-07,1,1,9,2018,2,6,23,0.0,0.0
2018-06-14,1,1,9,2018,2,6,24,0.0,0.0
2018-06-21,1,1,9,2018,2,6,25,0.0,0.0
2018-06-28,1,1,9,2018,2,6,26,0.0,0.0
2018-07-05,1,1,9,2018,3,7,27,0.0,0.0
2018-07-12,1,1,9,2018,3,7,28,0.0,0.0
2018-07-19,1,1,9,2018,3,7,29,0.0,0.0
2018-07-26,1,1,9,2018,3,7,30,0.0,0.0
2018-08-02,1,1,9,2018,3,8,31,0.0,0.0
2018-08-09,1,1,9,2018,3,8,32,0.0,0.0
2018-08-16,1,1,9,2018,3,8,33,0.0,0.0
2018-08-23,1,1,9,2018,3,8,34,0.0,0.0
2018-08-30,1,1,9,2018,3,9,35,0.0,0.0
2018-09-06,1,1,9,2018,3,9,36,0.0,0.0
2018-09-13,1,1,9,2018,3,9,37,0.0,0.0
2018-09-20,1,1,9,2018,3,9,38,0.0,0.0
2018-09-27,1,1,9,2018,3,9,39,0.0,0.0
2018-10-04,1,1,9,2018,4,10,40,0.0,0.0
2018-10-11,1,1,9,2018,4,10,41,0.0,0.0
2018-10-18,1,1,9,2018,4,10,42,0.0,0.0
2018-10-25,1,1,9,2018,4,10,43,0.0,0.0
2018-11-01,1,1,9,2018,4,11,44,0.0,0.0
2018-11-08,1,1,9,2018,4,11,45,0.0,0.0
2018-11-15,1,1,9,2018,4,11,46,0.0,0.0
2018-11-22,1,1,9,2018,4,11,47,0.0,0.0
2018-11-29,1,1,9,2018,4,12,48,0.0,0.0
2018-12-06,1,1,9,2018,4,12,49,0.0,0.0
2018-12-13,1,1,9,2018,4,12,50,0.0,0.0
2018-12-20,1,1,9,2018,4,12,51,0.0,0.0
2018-12-27,1,1,9,2018,4,12,52,0.0,0.0
2019-01-03,1,1,9,2019,1,1,1,0.0,0.0
2019-01-10,1,1,9,2019,1,1,2,0.0,0.0
2019-01-17,1,1,9,2019,1,1,3,0.0,0.0
2019-01-24,1,1,9,2019,1,1,4,0.0,0.0
2019-01-31,1,1,9,2019,1,2,5,0.0,0.0
2019-02-07,1,1,9,2019,1,2,6,0.0,0.0
2019-02-14,1,1,9,2019,1,2,7,0.0,0.0
2019-02-21,1,1,9,2019,1,2,8,0.0,0.0
2019-02-28,1,1,9,2019,1,3,9,0.0,0.0
2019-03-07,1,1,9,2019,1,3,10,0.0,0.0
2019-03-14,1,1,9,2019,1,3,11,0.0,0.0
2019-03-21,1,1,9,2019,1,3,12,0.0,0.0
2019-03-28,1,1,9,2019,1,3,13,0.0,0.0
2019-04-04,1,1,9,2019,2,4,14,0.0,0.0
2019-04-11,1,1,9,2019,2,4,15,0.0,0.0
2019-04-18,1,1,9,2019,2,4,16,0.0,0.0
2019-04-25,1,1,9,2019,2,4,17,0.0,0.0
2019-05-02,1,1,9,2019,2,5,18,0.0,0.0
2019-05-09,1,1,9,2019,2,5,19,0.0,0.0
2019-05-16,1,1,9,2019,2,5,20,0.0,0.0
2019-05-23,1,1,9,2019,2,5,21,0.0,0.0
2019-05-30,1,1,9,2019,2,6,22,0.0,0.0
2019-06-06,1,1,9,2019,2,6,23,0.0,0.0
2019-06-13,1,1,9,2019,2,6,24,0.0,0.0
2019-06-20,1,1,9,2019,2,6,25,0.0,0.0
2019-06-27,1,1,9,2019,2,6,26,0.0,0.0
2019-07-04,1,1,9,2019,3,7,27,0.0,0.0
2019-07-11,1,1,9,2019,3,7,28,0.0,0.0
2019-07-18,1,1,9,2019,3,7,29,0.0,0.0
2019-07-25,1,1,9,2019,3,7,30,0.0,0.0
2019-08-01,1,1,9,2019,3,8,31,0.0,0.0
2019-08-08,1,1,9,2019,3,8,32,0.0,0.0
2019-08-15,1,1,9,2019,3,8,33,0.0,0.0
2019-08-22,1,1,9,2019,3,8,34,0.0,0.0
2019-08-29,1,1,9,2019,3,9,35,0.0,0.0
2019-09-05,1,1,9,2019,3,9,36,0.0,0.0
2019-09-12,1,1,9,2019,3,9,37,0.0,0.0
2019-09-19,1,1,9,2019,3,9,38,0.0,0.0
2019-09-26,1,1,9,2019,3,9,39,0.0,0.0
2019-10-03,1,1,9,2019,4,10,40,0.0,0.0
2019-10-10,1,1,9,2019,4,10,41,0.0,0.0
2019-10-17,1,1,9,2019,4,10,42,0.0,0.0
2019-10-24,1,1,9,2019,4,10,43,0.0,0.0
2019-10-31,1,1,9,2019,4,11,44,0.0,0.0
2019-11-07,1,1,9,2019,4,11,45,0.0,0.0
2019-11-14,1,1,9,2019,4,11,46,0.0,0.0
2019-11-21,1,1,9,2019,4,11,47,0.0,0.0
2019-11-28,1,1,9,2019,4,12,48,0.0,0.0
2019-12-05,1,1,9,2019,4,12,49,0.0,0.0
2019-12-12,1,1,9,2019,4,12,50,0.0,0.0
2019-12-19,1,1,9,2019,4,12,51,0.0,0.0
2019-12-26,1,1,9,2019,4,12,52,0.0,0.0
2020-01-02,1,1,9,2020,1,1,1,0.0,0.0
2020-01-09,1,1,9,2020,1,1,2,0.0,0.0
2020-01-16,1,1,9,2020,1,1,3,0.0,0.0
2020-01-23,1,1,9,2020,1,1,4,0.0,0.0
2020-01-30,1,1,9,2020,1,2,5,0.0,0.0
2020-02-06,1,1,9,2020,1,2,6,0.0,0.0
2020-02-13,1,1,9,2020,1,2,7,0.0,0.0
2020-02-20,1,1,9,2020,1,2,8,0.0,0.0
2020-02-27,1,1,9,2020,1,3,9,0.0,0.0
2020-03-05,1,1,9,2020,1,3,10,0.0,0.0
2020-03-12,1,1,9,2020,1,3,11,0.0,0.0
2020-03-19,1,1,9,2020,1,3,12,0.0,0.0
2020-03-26,1,1,9,2020,1,3,13,0.0,0.0
2020-04-02,1,1,9,2020,2,4,14,0.0,0.0
2020-04-09,1,1,9,2020,2,4,15,0.0,0.0
2020-04-16,1,1,9,2020,2,4,16,0.0,0.0
2020-04-23,1,1,9,2020,2,4,17,0.0,0.0
2020-04-30,1,1,9,2020,2,5,18,0.0,0.0
2020-05-07,1,1,9,2020,2,5,19,0.0,0.0
2020-05-14,1,1,9,2020,2,5,20,0.0,0.0
2020-05-21,1,1,9,2020,2,5,21,0.0,0.0
2020-05-28,1,1,9,2020,2,6,22,0.0,0.0
2020-06-04,1,1,9,2020,2,6,23,0.0,0.0
2020-06-11,1,1,9,2020,2,6,24,0.0,0.0
2020-06-18,1,1,9,2020,2,6,25,0.0,0.0
2020-06-25,1,1,9,2020,2,6,26,0.0,0.0
2020-07-02,1,1,9,2020,3,7,27,0.0,0.0
2020-07-09,1,1,9,2020,3,7,28,0.0,0.0
2020-07-16,1,1,9,2020,3,7,29,0.0,0.0
2020-07-23,1,1,9,2020,3,7,30,0.0,0.0
2020-07-30,1,1,9,2020,3,8,31,0.0,0.0
2020-08-06,1,1,9,2020,3,8,32,0.0,0.0
2020-08-13,1,1,9,2020,3,8,33,0.0,0.0
2020-08-20,1,1,9,2020,3,8,34,0.0,0.0
2020-08-27,1,1,9,2020,3,9,35,0.0,0.0
2020-09-03,1,1,9,2020,3,9,36,0.0,0.0
2020-09-10,1,1,9,2020,3,9,37,0.0,0.0
2020-09-17,1,1,9,2020,3,9,38,0.0,0.0
2020-09-24,1,1,9,2020,3,9,39,0.0,0.0
2020-10-01,1,1,9,2020,4,10,40,0.0,0.0
2020-10-08,1,1,9,2020,4,10,41,0.0,0.0
2020-10-15,1,1,9,2020,4,10,42,0.0,0.0
2020-10-22,1,1,9,2020,4,10,43,0.0,0.0
2020-10-29,1,1,9,2020,4,11,44,0.0,0.0
2020-11-05,1,1,9,2020,4,11,45,0.0,0.0
2020-11-12,1,1,9,2020,4,11,46,0.0,0.0
2020-11-19,1,1,9,2020,4,11,47,0.0,0.0
2020-11-26,1,1,9,2020,4,12,48,0.0,0.0
2020-12-03,1,1,9,2020,4,12,49,0.0,0.0
2020-12-10,1,1,9,2020,4,12,50,0.0,0.0
2020-12-17,1,1,9,2020,4,12,51,0.0,0.0
2020-12-24,1,1,9,2020,4,12,52,0.0,0.0
2020-12-31,1,1,9,2020,4,12,53,0.0,0.0
2015-01-01,1,1,10,2015,1,1,1,0.0,7727.0
2015-01-08,1,1,10,2015,1,1,2,977.0,7727.0
2015-01-15,1,1,10,2015,1,1,3,2208.0,10788.0
2015-01-22,1,1,10,2015,1,1,4,3120.0,9791.6
2015-01-29,1,1,10,2015,1,2,5,6290.0,8795.2
2015-02-05,1,1,10,2015,1,2,6,1456.0,7798.8
2015-02-12,1,1,10,2015,1,2,7,112.0,6802.4
2015-02-19,1,1,10,2015,1,2,8,496.0,5806.0
2015-02-26,1,1,10,2015,1,3,9,10.0,3149.92
2015-03-05,1,1,10,2015,1,3,10,0.0,1936.48
2015-03-12,1,1,10,2015,1,3,11,9.0,1159.49
2015-03-19,1,1,10,2015,1,3,12,16.0,1016.4
2015-03-26,1,1,10,2015,1,3,13,9.0,906.45
2015-04-02,1,1,10,2015,2,4,14,15.0,875.24
2015-04-09,1,1,10,2015,2,4,15,7.0,622.2
2015-04-16,1,1,10,2015,2,4,16,16.0,469.16
2015-04-23,1,1,10,2015,2,4,17,31.0,415.0
2015-04-30,1,1,10,2015,2,5,18,19.0,420.0
2015-05-07,1,1,10,2015,2,5,19,0.0,422.0
2015-05-14,1,1,10,2015,2,5,20,26.0,410.0
2015-05-21,1,1,10,2015,2,5,21,0.0,488.0
2015-05-28,1,1,10,2015,2,6,22,48.0,519.0
2015-06-04,1,1,10,2015,2,6,23,0.0,431.0
2015-06-11,1,1,10,2015,2,6,24,0.0,332.0
2015-06-18,1,1,10,2015,2,6,25,0.0,262.0
2015-06-25,1,1,10,2015,2,6,26,0.0,250.0
2015-07-02,1,1,10,2015,3,7,27,0.0,221.0
2015-07-09,1,1,10,2015,3,7,28,0.0,216.0
2015-07-16,1,1,10,2015,3,7,29,0.0,221.0
2015-07-23,1,1,10,2015,3,7,30,0.0,183.0
2015-07-30,1,1,10,2015,3,8,31,0.0,148.0
2015-08-06,1,1,10,2015,3,8,32,0.0,144.0
2015-08-13,1,1,10,2015,3,8,33,0.0,96.0
2015-08-20,1,1,10,2015,3,8,34,0.0,101.0
2015-08-27,1,1,10,2015,3,9,35,0.0,85.0
2015-09-03,1,1,10,2015,3,9,36,0.0,64.0
2015-09-10,1,1,10,2015,3,9,37,0.0,56.0
2015-09-17,1,1,10,2015,3,9,38,0.0,45.0
2015-09-24,1,1,10,2015,3,9,39,0.0,48.0
2015-10-01,1,1,10,2015,4,10,40,0.0,31.0
2015-10-08,1,1,10,2015,4,10,41,0.0,44.0
2015-10-15,1,1,10,2015,4,10,42,0.0,17.0
2015-10-22,1,1,10,2015,4,10,43,0.0,20.0
2015-10-29,1,1,10,2015,4,11,44,0.0,25.0
2015-11-05,1,1,10,2015,4,11,45,0.0,16.0
2015-11-12,1,1,10,2015,4,11,46,0.0,14.0
2015-11-19,1,1,10,2015,4,11,47,0.0,20.0
2015-11-26,1,1,10,2015,4,12,48,0.0,12.0
2015-12-03,1,1,10,2015,4,12,49,94.0,1737.6666670000002
2015-12-10,1,1,10,2015,4,12,50,1130.0,3463.333333
2015-12-17,1,1,10,2015,4,12,51,2674.0,5189.0
2015-12-24,1,1,10,2015,4,12,52,2310.0,10336.0
2015-12-31,1,1,10,2015,4,12,53,2508.0,12420.5
2016-01-07,1,1,10,2016,1,1,1,2321.0,14505.0
2016-01-14,1,1,10,2016,1,1,2,2501.0,16477.0
2016-01-21,1,1,10,2016,1,1,3,2787.0,18449.0
2016-01-28,1,1,10,2016,1,1,4,3832.0,19644.0
2016-02-04,1,1,10,2016,1,2,5,1958.0,18862.0
2016-02-11,1,1,10,2016,1,2,6,3470.0,22188.0
2016-02-18,1,1,10,2016,1,2,7,2954.0,19079.0
2016-02-25,1,1,10,2016,1,2,8,4898.0,19171.0
2016-03-03,1,1,10,2016,1,3,9,2816.0,20159.0
2016-03-10,1,1,10,2016,1,3,10,2701.0,21837.0
2016-03-17,1,1,10,2016,1,3,11,1969.0,21220.0
2016-03-24,1,1,10,2016,1,3,12,2140.0,21748.0
2016-03-31,1,1,10,2016,1,3,13,3138.0,21849.0
2016-04-07,1,1,10,2016,2,4,14,2696.0,20865.0
2016-04-14,1,1,10,2016,2,4,15,2479.0,22515.0
2016-04-21,1,1,10,2016,2,4,16,2609.0,20810.0
2016-04-28,1,1,10,2016,2,4,17,2687.0,20600.0
2016-05-05,1,1,10,2016,2,5,18,1690.0,21032.0
2016-05-12,1,1,10,2016,2,5,19,3281.0,21917.0
2016-05-19,1,1,10,2016,2,5,20,2442.0,20177.0
2016-05-26,1,1,10,2016,2,5,21,3236.0,21584.0
2016-06-02,1,1,10,2016,2,6,22,2291.0,21048.0
2016-06-09,1,1,10,2016,2,6,23,2467.0,22514.0
2016-06-16,1,1,10,2016,2,6,24,2704.0,22027.0
2016-06-23,1,1,10,2016,2,6,25,2428.0,21604.0
2016-06-30,1,1,10,2016,2,6,26,3577.0,21355.0
2016-07-07,1,1,10,2016,3,7,27,1875.0,21889.0
2016-07-14,1,1,10,2016,3,7,28,2720.0,22030.0
2016-07-21,1,1,10,2016,3,7,29,2876.0,21421.0
2016-07-28,1,1,10,2016,3,7,30,4644.0,21821.0
2016-08-04,1,1,10,2016,3,8,31,729.0,21795.0
2016-08-11,1,1,10,2016,3,8,32,3167.0,22624.0
2016-08-18,1,1,10,2016,3,8,33,2910.0,22148.0
2016-08-25,1,1,10,2016,3,8,34,3221.0,23299.0
2016-09-01,1,1,10,2016,3,9,35,2935.0,23133.0
2016-09-08,1,1,10,2016,3,9,36,2679.0,24257.0
2016-09-15,1,1,10,2016,3,9,37,2808.0,23107.0
2016-09-22,1,1,10,2016,3,9,38,3145.0,21973.0
2016-09-29,1,1,10,2016,3,9,39,3346.0,21676.0
2016-10-06,1,1,10,2016,4,10,40,2091.0,20663.0
2016-10-13,1,1,10,2016,4,10,41,2298.0,22260.0
2016-10-20,1,1,10,2016,4,10,42,2596.0,21155.0
2016-10-27,1,1,10,2016,4,10,43,2505.0,21645.0
2016-11-03,1,1,10,2016,4,11,44,2328.0,20945.0
2016-11-10,1,1,10,2016,4,11,45,2517.0,22243.0
2016-11-17,1,1,10,2016,4,11,46,2625.0,21207.0
2016-11-24,1,1,10,2016,4,11,47,2716.0,21233.0
2016-12-01,1,1,10,2016,4,12,48,2858.0,21232.0
2016-12-08,1,1,10,2016,4,12,49,2467.0,21759.0
2016-12-15,1,1,10,2016,4,12,50,2712.0,21515.0
2016-12-22,1,1,10,2016,4,12,51,3410.0,21065.0
2016-12-29,1,1,10,2016,4,12,52,3284.0,25265.0
2017-01-05,1,1,10,2017,1,1,1,1427.0,24458.0
2017-01-12,1,1,10,2017,1,1,2,2663.0,23453.0
2017-01-19,1,1,10,2017,1,1,3,3726.0,21556.0
2017-01-26,1,1,10,2017,1,1,4,3348.0,22273.0
2017-02-02,1,1,10,2017,1,2,5,2840.0,25643.0
2017-02-09,1,1,10,2017,1,2,6,2123.0,26379.0
2017-02-16,1,1,10,2017,1,2,7,3872.0,25921.0
2017-02-23,1,1,10,2017,1,2,8,4713.0,22700.0
2017-03-02,1,1,10,2017,1,3,9,3190.0,24307.0
2017-03-09,1,1,10,2017,1,3,10,2642.0,23476.0
2017-03-16,1,1,10,2017,1,3,11,2228.0,22491.0
2017-03-23,1,1,10,2017,1,3,12,2862.0,21947.0
2017-03-30,1,1,10,2017,1,3,13,3209.0,21861.0
2017-04-06,1,1,10,2017,2,4,14,2230.0,23560.0
2017-04-13,1,1,10,2017,2,4,15,2732.0,22834.0
2017-04-20,1,1,10,2017,2,4,16,2762.0,21348.0
2017-04-27,1,1,10,2017,2,4,17,4415.0,22568.0
2017-05-04,1,1,10,2017,2,5,18,1586.0,23446.0
2017-05-11,1,1,10,2017,2,5,19,2354.0,22038.0
2017-05-18,1,1,10,2017,2,5,20,2381.0,20662.0
2017-05-25,1,1,10,2017,2,5,21,3328.0,21947.0
2017-06-01,1,1,10,2017,2,6,22,3068.0,23310.0
2017-06-08,1,1,10,2017,2,6,23,2756.0,22475.0
2017-06-15,1,1,10,2017,2,6,24,2679.0,22096.0
2017-06-22,1,1,10,2017,2,6,25,2886.0,22534.0
2017-06-29,1,1,10,2017,2,6,26,2706.0,23586.0
2017-07-06,1,1,10,2017,3,7,27,3201.0,23470.0
2017-07-13,1,1,10,2017,3,7,28,2609.0,22061.0
2017-07-20,1,1,10,2017,3,7,29,3604.0,22676.0
2017-07-27,1,1,10,2017,3,7,30,2414.0,23085.0
2017-08-03,1,1,10,2017,3,8,31,3411.0,24257.0
2017-08-10,1,1,10,2017,3,8,32,3199.0,23421.0
2017-08-17,1,1,10,2017,3,8,33,3198.0,25014.0
2017-08-24,1,1,10,2017,3,8,34,3917.0,23212.0
2017-08-31,1,1,10,2017,3,9,35,2026.0,23227.0
2017-09-07,1,1,10,2017,3,9,36,2406.0,23510.0
2017-09-14,1,1,10,2017,3,9,37,2898.0,20458.0
2017-09-21,1,1,10,2017,3,9,38,2443.0,21106.0
2017-09-28,1,1,10,2017,3,9,39,2977.0,20906.0
2017-10-05,1,1,10,2017,4,10,40,2261.0,22197.0
2017-10-12,1,1,10,2017,4,10,41,2348.0,20298.0
2017-10-19,1,1,10,2017,4,10,42,2325.0,20198.0
2017-10-26,1,1,10,2017,4,10,43,2559.0,20351.0
2017-11-02,1,1,10,2017,4,11,44,2425.0,20937.0
2017-11-09,1,1,10,2017,4,11,45,3270.0,20772.0
2017-11-16,1,1,10,2017,4,11,46,2411.0,20920.0
2017-11-23,1,1,10,2017,4,11,47,2741.0,21659.0
2017-11-30,1,1,10,2017,4,12,48,2822.0,21156.0
2017-12-07,1,1,10,2017,4,12,49,3097.0,21403.0
2017-12-14,1,1,10,2017,4,12,50,2718.0,21029.0
2017-12-21,1,1,10,2017,4,12,51,2776.0,24311.0
2017-12-28,1,1,10,2017,4,12,52,3760.0,21423.0
2018-01-04,1,1,10,2018,1,1,1,2005.0,24311.0
2018-01-11,1,1,10,2018,1,1,2,2885.0,23517.0
2018-01-18,1,1,10,2018,1,1,3,3239.0,22865.0
2018-01-25,1,1,10,2018,1,1,4,3058.0,22253.0
2018-02-01,1,1,10,2018,1,2,5,3865.0,24202.0
2018-02-08,1,1,10,2018,1,2,6,2635.0,25889.0
2018-02-15,1,1,10,2018,1,2,7,3078.0,25874.0
2018-02-22,1,1,10,2018,1,2,8,3096.0,25329.0
2018-03-01,1,1,10,2018,1,3,9,3197.0,25368.0
2018-03-08,1,1,10,2018,1,3,10,3262.0,24047.0
2018-03-15,1,1,10,2018,1,3,11,2463.0,23061.0
2018-03-22,1,1,10,2018,1,3,12,3311.0,23226.0
2018-03-29,1,1,10,2018,1,3,13,3755.0,24286.0
2018-04-05,1,1,10,2018,2,4,14,2232.0,23447.0
2018-04-12,1,1,10,2018,2,4,15,2849.0,23604.0
2018-04-19,1,1,10,2018,2,4,16,3310.0,23675.0
2018-04-26,1,1,10,2018,2,4,17,3631.0,23260.0
2018-05-03,1,1,10,2018,2,5,18,2920.0,24598.0
2018-05-10,1,1,10,2018,2,5,19,3429.0,23796.0
2018-05-17,1,1,10,2018,2,5,20,2981.0,22996.0
2018-05-24,1,1,10,2018,2,5,21,3429.0,23880.0
2018-05-31,1,1,10,2018,2,6,22,2789.0,24745.0
2018-06-07,1,1,10,2018,2,6,23,2959.0,24695.0
2018-06-14,1,1,10,2018,2,6,24,3157.0,23920.0
2018-06-21,1,1,10,2018,2,6,25,3010.0,23902.0
2018-06-28,1,1,10,2018,2,6,26,3884.0,23871.0
2018-07-05,1,1,10,2018,3,7,27,2585.0,23974.0
2018-07-12,1,1,10,2018,3,7,28,2999.0,23011.0
2018-07-19,1,1,10,2018,3,7,29,3217.0,22851.0
2018-07-26,1,1,10,2018,3,7,30,2943.0,22323.0
2018-08-02,1,1,10,2018,3,8,31,2944.0,23934.0
2018-08-09,1,1,10,2018,3,8,32,2862.0,23871.0
2018-08-16,1,1,10,2018,3,8,33,2921.0,23957.0
2018-08-23,1,1,10,2018,3,8,34,2743.0,23056.0
2018-08-30,1,1,10,2018,3,9,35,2657.0,22540.0
2018-09-06,1,1,10,2018,3,9,36,2264.0,23242.0
2018-09-13,1,1,10,2018,3,9,37,2328.0,22139.0
